GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
mybatis,org.apache.ibatis.jdbc,RuntimeSqlException,7,9,0,0,4,4,2,2,2,2
mybatis,org.apache.ibatis.jdbc,SQL,0,5,0,0,0,2,0,2,0,2
mybatis,org.apache.ibatis.jdbc,SqlBuilder,55,63,0,0,22,26,11,13,11,13
mybatis,org.apache.ibatis.jdbc,AbstractSQL.SQLStatement,30,363,5,20,7,68,6,16,1,7
mybatis,org.apache.ibatis.jdbc,SelectBuilder,29,63,0,0,12,26,6,13,6,13
mybatis,org.apache.ibatis.jdbc,AbstractSQL,84,320,0,0,19,69,8,30,8,30
mybatis,org.apache.ibatis.jdbc,SqlRunner,60,305,9,21,10,75,10,16,1,10
mybatis,org.apache.ibatis.jdbc,ScriptRunner,118,465,11,51,27,129,14,46,5,24
mybatis,org.apache.ibatis.jdbc,Null,0,329,0,0,0,29,0,4,0,4
mybatis,org.apache.ibatis.jdbc,AbstractSQL.SafeAppendable,6,29,1,3,1,10,1,4,0,3
mybatis,org.apache.ibatis.plugin,PluginException,0,16,0,0,0,8,0,4,0,4
mybatis,org.apache.ibatis.plugin,InterceptorChain,0,36,0,2,0,8,0,5,0,4
mybatis,org.apache.ibatis.plugin,Invocation,17,12,0,0,4,5,4,1,4,1
mybatis,org.apache.ibatis.plugin,Plugin,40,167,2,14,4,35,2,12,0,6
mybatis,org.apache.ibatis.datasource.pooled,PooledConnection,34,157,10,14,7,42,11,23,4,18
mybatis,org.apache.ibatis.datasource.pooled,PooledDataSource,715,479,51,35,121,134,60,37,25,29
mybatis,org.apache.ibatis.datasource.pooled,PooledDataSourceFactory,0,8,0,0,0,3,0,1,0,1
mybatis,org.apache.ibatis.datasource.pooled,PoolState,16,277,5,5,0,49,5,12,0,12
mybatis,org.apache.ibatis.builder.xml,XMLStatementBuilder,7,493,1,33,2,103,2,24,1,8
mybatis,org.apache.ibatis.builder.xml,XMLConfigBuilder,41,1053,16,88,11,226,18,60,2,24
mybatis,org.apache.ibatis.builder.xml,XMLMapperBuilder,37,1079,5,93,8,239,8,70,3,26
mybatis,org.apache.ibatis.builder.xml,XMLIncludeTransformer,0,269,0,32,0,56,0,22,0,6
mybatis,org.apache.ibatis.builder.xml,XMLMapperEntityResolver,10,58,3,9,3,15,3,6,0,3
mybatis,org.apache.ibatis.logging,LogException,0,16,0,0,0,8,0,4,0,4
mybatis,org.apache.ibatis.logging,LogFactory,31,95,0,4,3,36,0,15,0,13
mybatis,org.apache.ibatis.reflection.wrapper,DefaultObjectWrapperFactory,5,5,0,0,1,2,1,2,1,2
mybatis,org.apache.ibatis.reflection.wrapper,BeanWrapper,130,243,7,17,19,56,9,19,3,13
mybatis,org.apache.ibatis.reflection.wrapper,BaseWrapper,207,76,37,9,37,21,20,8,0,5
mybatis,org.apache.ibatis.reflection.wrapper,MapWrapper,46,172,6,16,12,38,8,17,3,11
mybatis,org.apache.ibatis.reflection.wrapper,CollectionWrapper,42,18,0,0,11,7,11,3,11,3
mybatis,org.apache.ibatis.scripting.defaults,RawSqlSource,0,49,0,2,0,11,0,5,0,4
mybatis,org.apache.ibatis.scripting.defaults,DefaultParameterHandler,0,138,1,15,0,32,1,10,0,3
mybatis,org.apache.ibatis.scripting.defaults,RawLanguageDriver,5,31,1,1,1,9,1,4,0,4
mybatis,org.apache.ibatis.transaction.jdbc,JdbcTransactionFactory,5,11,0,0,1,3,1,3,1,3
mybatis,org.apache.ibatis.transaction.jdbc,JdbcTransaction,99,119,9,23,13,40,10,17,1,10
mybatis,org.apache.ibatis.datasource.unpooled,UnpooledDataSource.DriverProxy,32,6,0,0,7,3,7,1,7,1
mybatis,org.apache.ibatis.datasource.unpooled,UnpooledDataSourceFactory,38,91,9,11,7,23,9,6,0,5
mybatis,org.apache.ibatis.datasource.unpooled,UnpooledDataSource,112,183,3,15,35,60,19,25,16,19
mybatis,org.apache.ibatis.binding,MapperRegistry,39,106,3,7,4,28,3,9,0,7
mybatis,org.apache.ibatis.binding,MapperMethod,54,472,6,58,4,93,6,37,0,9
mybatis,org.apache.ibatis.binding,MapperProxy,4,119,2,8,2,24,2,9,0,6
mybatis,org.apache.ibatis.binding,MapperMethod.SqlCommand,12,123,2,14,1,30,2,10,0,4
mybatis,org.apache.ibatis.binding,MapperProxyFactory,0,43,0,0,0,9,0,5,0,5
mybatis,org.apache.ibatis.binding,BindingException,0,16,0,0,0,8,0,4,0,4
mybatis,org.apache.ibatis.binding,MapperMethod.ParamMap,0,27,0,2,0,4,0,3,0,2
mybatis,org.apache.ibatis.binding,MapperMethod.MethodSignature,8,214,4,24,1,44,4,25,0,15
mybatis,org.apache.ibatis.logging.stdout,StdOutImpl,6,24,0,0,3,12,2,6,2,6
mybatis,org.apache.ibatis.logging.log4j2,Log4j2LoggerImpl,49,0,0,0,16,0,9,0,9,0
mybatis,org.apache.ibatis.logging.log4j2,Log4j2Impl,15,42,1,1,4,15,3,6,2,6
mybatis,org.apache.ibatis.logging.log4j2,Log4j2AbstractLoggerImpl,16,72,0,0,3,14,2,7,2,7
mybatis,org.apache.ibatis.session.defaults,DefaultSqlSessionFactory,92,89,4,2,22,18,8,9,5,9
mybatis,org.apache.ibatis.session.defaults,DefaultSqlSession,92,440,2,26,15,103,7,43,5,31
mybatis,org.apache.ibatis.session.defaults,DefaultSqlSession.StrictMap,0,27,0,2,0,4,0,3,0,2
mybatis,org.apache.ibatis.executor.keygen,Jdbc3KeyGenerator.KeyAssigner,13,103,1,7,2,25,1,5,0,2
mybatis,org.apache.ibatis.executor.keygen,Jdbc3KeyGenerator,12,468,7,47,4,85,7,38,0,18
mybatis,org.apache.ibatis.executor.keygen,SelectKeyGenerator,5,229,6,26,1,48,6,16,0,6
mybatis,org.apache.ibatis.executor.keygen,NoKeyGenerator,0,10,0,0,0,4,0,4,0,4
mybatis,org.apache.ibatis.scripting.xmltags,DynamicContext.ContextAccessor,13,32,0,6,5,9,3,5,3,2
mybatis,org.apache.ibatis.scripting.xmltags,WhereSqlNode,0,46,0,0,0,3,0,2,0,2
mybatis,org.apache.ibatis.scripting.xmltags,TrimSqlNode,0,77,0,4,0,21,0,6,0,4
mybatis,org.apache.ibatis.scripting.xmltags,XMLScriptBuilder.ChooseHandler,9,89,4,6,1,23,3,6,0,4
mybatis,org.apache.ibatis.scripting.xmltags,ChooseSqlNode,2,37,1,5,1,10,1,4,0,2
mybatis,org.apache.ibatis.scripting.xmltags,XMLScriptBuilder.SetHandler,0,24,0,0,0,6,0,2,0,2
mybatis,org.apache.ibatis.scripting.xmltags,ForEachSqlNode.FilteredDynamicContext,4,99,0,4,1,17,1,8,1,6
mybatis,org.apache.ibatis.scripting.xmltags,DynamicSqlSource,0,56,0,2,0,12,0,3,0,2
mybatis,org.apache.ibatis.scripting.xmltags,XMLScriptBuilder.IfHandler,0,26,0,0,0,7,0,2,0,2
mybatis,org.apache.ibatis.scripting.xmltags,IfSqlNode,0,31,0,2,0,9,0,3,0,2
mybatis,org.apache.ibatis.scripting.xmltags,MixedSqlNode,0,17,0,0,0,5,0,3,0,3
mybatis,org.apache.ibatis.scripting.xmltags,SetSqlNode,0,13,0,0,0,3,0,2,0,2
mybatis,org.apache.ibatis.scripting.xmltags,VarDeclSqlNode,0,22,0,0,0,7,0,2,0,2
mybatis,org.apache.ibatis.scripting.xmltags,XMLScriptBuilder.WhereHandler,0,24,0,0,0,6,0,2,0,2
mybatis,org.apache.ibatis.scripting.xmltags,XMLScriptBuilder.TrimHandler,0,44,0,0,0,10,0,2,0,2
mybatis,org.apache.ibatis.scripting.xmltags,DynamicContext.ContextMap,0,27,0,4,0,9,0,4,0,2
mybatis,org.apache.ibatis.scripting.xmltags,DynamicContext,0,82,0,4,0,20,0,9,0,7
mybatis,org.apache.ibatis.scripting.xmltags,ExpressionEvaluator,30,82,2,16,2,20,2,10,0,3
mybatis,org.apache.ibatis.scripting.xmltags,ForEachSqlNode.PrefixedContext,4,57,1,5,1,16,2,8,1,6
mybatis,org.apache.ibatis.scripting.xmltags,TextSqlNode.BindingTokenParser,27,50,4,6,2,14,3,5,0,3
mybatis,org.apache.ibatis.scripting.xmltags,OgnlCache,17,41,0,2,2,10,0,4,0,3
mybatis,org.apache.ibatis.scripting.xmltags,XMLScriptBuilder.BindHandler,0,25,0,0,0,7,0,2,0,2
mybatis,org.apache.ibatis.scripting.xmltags,OgnlMemberAccess,0,40,1,5,0,14,1,6,0,4
mybatis,org.apache.ibatis.scripting.xmltags,TrimSqlNode.FilteredDynamicContext,4,193,5,19,1,44,6,15,1,8
mybatis,org.apache.ibatis.scripting.xmltags,XMLScriptBuilder.ForEachHandler,0,54,0,0,0,12,0,2,0,2
mybatis,org.apache.ibatis.scripting.xmltags,ForEachSqlNode,0,226,0,22,0,56,0,18,0,7
mybatis,org.apache.ibatis.scripting.xmltags,XMLLanguageDriver,0,69,0,4,0,12,0,6,0,4
mybatis,org.apache.ibatis.scripting.xmltags,XMLScriptBuilder,19,215,2,12,3,41,3,9,1,4
mybatis,org.apache.ibatis.scripting.xmltags,TextSqlNode.DynamicCheckerTokenParser,0,11,0,0,0,5,0,3,0,3
mybatis,org.apache.ibatis.scripting.xmltags,OgnlClassResolver,0,6,0,0,0,2,0,2,0,2
mybatis,org.apache.ibatis.scripting.xmltags,TextSqlNode,0,54,0,0,0,14,0,5,0,5
mybatis,org.apache.ibatis.scripting.xmltags,XMLScriptBuilder.OtherwiseHandler,0,16,0,0,0,5,0,2,0,2
mybatis,org.apache.ibatis.scripting.xmltags,StaticTextSqlNode,0,12,0,0,0,5,0,2,0,2
mybatis,org.apache.ibatis.executor.result,DefaultResultContext,0,35,0,0,0,13,0,6,0,6
mybatis,org.apache.ibatis.executor.result,DefaultResultHandler,0,27,0,0,0,9,0,4,0,4
mybatis,org.apache.ibatis.executor.result,DefaultMapResultHandler,0,48,0,0,0,13,0,3,0,3
mybatis,org.apache.ibatis.executor.result,ResultMapException,11,5,0,0,6,2,3,1,3,1
mybatis,org.apache.ibatis.datasource.jndi,JndiDataSourceFactory,31,85,6,8,5,21,5,6,0,4
mybatis,org.apache.ibatis.transaction.managed,ManagedTransaction,49,34,7,5,14,13,8,7,3,6
mybatis,org.apache.ibatis.transaction.managed,ManagedTransactionFactory,8,27,1,3,1,8,2,4,1,3
mybatis,org.apache.ibatis.scripting,ScriptingException,0,16,0,0,0,8,0,4,0,4
mybatis,org.apache.ibatis.scripting,LanguageDriverRegistry,0,89,0,6,0,21,0,11,0,8
mybatis,org.apache.ibatis.executor.loader.cglib,CglibProxyFactory.EnhancedResultObjectProxyImpl,8,164,4,16,3,35,4,9,0,3
mybatis,org.apache.ibatis.executor.loader.cglib,CglibProxyFactory.LogHolder,0,4,0,0,0,1,0,1,0,1
mybatis,org.apache.ibatis.executor.loader.cglib,CglibProxyFactory.EnhancedDeserializationProxyImpl,0,57,0,2,0,10,0,5,0,4
mybatis,org.apache.ibatis.executor.loader.cglib,CglibProxyFactory,21,78,1,3,4,20,2,5,1,4
mybatis,org.apache.ibatis.executor.loader.cglib,CglibSerialStateHolder,0,21,0,0,0,5,0,3,0,3
mybatis,org.apache.ibatis.logging.nologging,NoLoggingImpl,3,9,0,0,2,7,2,6,2,6
mybatis,org.apache.ibatis.reflection,TypeParameterResolver.GenericArrayTypeImpl,0,9,0,0,0,4,0,2,0,2
mybatis,org.apache.ibatis.reflection,MetaObject,9,211,1,19,2,54,2,28,1,19
mybatis,org.apache.ibatis.reflection,TypeParameterResolver.ParameterizedTypeImpl,25,18,0,0,2,7,2,3,2,3
mybatis,org.apache.ibatis.reflection,OptionalUtil,3,0,0,0,1,0,1,0,1,0
mybatis,org.apache.ibatis.reflection,ArrayUtil,2,288,1,65,1,73,1,36,0,4
mybatis,org.apache.ibatis.reflection,TypeParameterResolver,51,472,12,60,7,101,11,36,0,11
mybatis,org.apache.ibatis.reflection,TypeParameterResolver.WildcardTypeImpl,0,15,0,0,0,6,0,3,0,3
mybatis,org.apache.ibatis.reflection,ReflectionException,0,16,0,0,0,8,0,4,0,4
mybatis,org.apache.ibatis.reflection,MetaClass,13,329,9,31,4,77,8,30,0,18
mybatis,org.apache.ibatis.reflection,SystemMetaObject,0,25,0,0,0,4,0,2,0,2
mybatis,org.apache.ibatis.reflection,DefaultReflectorFactory,12,21,1,1,4,6,3,2,2,2
mybatis,org.apache.ibatis.reflection,ExceptionUtil,0,20,0,4,0,7,0,3,0,1
mybatis,org.apache.ibatis.reflection,Jdk,34,0,0,0,16,0,1,0,1,0
mybatis,org.apache.ibatis.reflection,ParamNameUtil,0,15,0,0,0,3,0,3,0,3
mybatis,org.apache.ibatis.reflection,Reflector,93,973,18,110,19,194,18,78,1,31
mybatis,org.apache.ibatis.reflection,ParamNameResolver,1,195,2,28,0,39,2,18,0,5
mybatis,org.apache.ibatis.type,BlobTypeHandler,0,66,0,6,0,19,0,8,0,5
mybatis,org.apache.ibatis.type,SqlxmlTypeHandler,44,3,2,0,13,1,6,1,5,1
mybatis,org.apache.ibatis.type,TimeOnlyTypeHandler,0,54,0,6,0,15,0,8,0,5
mybatis,org.apache.ibatis.type,ZonedDateTimeTypeHandler,0,26,0,0,0,6,0,5,0,5
mybatis,org.apache.ibatis.type,IntegerTypeHandler,0,51,0,12,0,9,0,11,0,5
mybatis,org.apache.ibatis.type,InstantTypeHandler,0,37,0,2,0,12,0,7,0,6
mybatis,org.apache.ibatis.type,JdbcType,0,496,0,2,0,50,0,4,0,3
mybatis,org.apache.ibatis.type,MonthTypeHandler,0,51,0,12,0,9,0,11,0,5
mybatis,org.apache.ibatis.type,SqlTimeTypeHandler,0,20,0,0,0,6,0,5,0,5
mybatis,org.apache.ibatis.type,ByteTypeHandler,0,51,0,12,0,9,0,11,0,5
mybatis,org.apache.ibatis.type,SqlTimestampTypeHandler,0,20,0,0,0,6,0,5,0,5
mybatis,org.apache.ibatis.type,NClobTypeHandler,0,50,0,2,0,11,0,7,0,6
mybatis,org.apache.ibatis.type,ObjectTypeHandler,0,20,0,0,0,6,0,5,0,5
mybatis,org.apache.ibatis.type,ByteArrayUtils,0,42,0,4,0,8,0,4,0,2
mybatis,org.apache.ibatis.type,TypeException,0,16,0,0,0,8,0,4,0,4
mybatis,org.apache.ibatis.type,ArrayTypeHandler,0,38,0,2,0,12,0,7,0,6
mybatis,org.apache.ibatis.type,LocalTimeTypeHandler,0,37,0,2,0,12,0,7,0,6
mybatis,org.apache.ibatis.type,BlobByteObjectArrayTypeHandler,0,54,0,2,0,14,0,7,0,6
mybatis,org.apache.ibatis.type,JapaneseDateTypeHandler,0,40,0,2,0,12,0,7,0,6
mybatis,org.apache.ibatis.type,BlobInputStreamTypeHandler,0,33,0,2,0,9,0,7,0,6
mybatis,org.apache.ibatis.type,CharacterTypeHandler,0,48,0,6,0,15,0,8,0,5
mybatis,org.apache.ibatis.type,DoubleTypeHandler,0,57,0,12,0,9,0,11,0,5
mybatis,org.apache.ibatis.type,BaseTypeHandler,9,137,1,3,3,23,2,6,1,5
mybatis,org.apache.ibatis.type,ByteObjectArrayTypeHandler,0,42,0,2,0,13,0,7,0,6
mybatis,org.apache.ibatis.type,BigIntegerTypeHandler,0,44,0,6,0,9,0,8,0,5
mybatis,org.apache.ibatis.type,OffsetDateTimeTypeHandler,0,26,0,0,0,6,0,5,0,5
mybatis,org.apache.ibatis.type,YearTypeHandler,0,51,0,12,0,9,0,11,0,5
mybatis,org.apache.ibatis.type,OffsetTimeTypeHandler,0,26,0,0,0,6,0,5,0,5
mybatis,org.apache.ibatis.type,NStringTypeHandler,0,20,0,0,0,6,0,5,0,5
mybatis,org.apache.ibatis.type,EnumTypeHandler,5,63,1,9,1,15,1,9,0,5
mybatis,org.apache.ibatis.type,LocalDateTypeHandler,0,37,0,2,0,12,0,7,0,6
mybatis,org.apache.ibatis.type,EnumOrdinalTypeHandler,39,72,4,12,4,21,4,10,0,6
mybatis,org.apache.ibatis.type,ByteArrayTypeHandler,0,20,0,0,0,6,0,5,0,5
mybatis,org.apache.ibatis.type,FloatTypeHandler,0,57,0,12,0,9,0,11,0,5
mybatis,org.apache.ibatis.type,YearMonthTypeHandler,0,42,0,6,0,9,0,8,0,5
mybatis,org.apache.ibatis.type,BigDecimalTypeHandler,0,20,0,0,0,6,0,5,0,5
mybatis,org.apache.ibatis.type,LocalDateTimeTypeHandler,0,37,0,2,0,12,0,7,0,6
mybatis,org.apache.ibatis.type,TypeReference,20,41,1,5,3,12,2,5,1,3
mybatis,org.apache.ibatis.type,ShortTypeHandler,0,51,0,12,0,9,0,11,0,5
mybatis,org.apache.ibatis.type,UnknownTypeHandler,45,157,12,14,13,39,10,14,0,11
mybatis,org.apache.ibatis.type,SqlDateTypeHandler,0,20,0,0,0,6,0,5,0,5
mybatis,org.apache.ibatis.type,BooleanTypeHandler,2,49,1,11,0,9,1,10,0,5
mybatis,org.apache.ibatis.type,ClobReaderTypeHandler,0,33,0,2,0,9,0,7,0,6
mybatis,org.apache.ibatis.type,SimpleTypeRegistry,0,61,0,0,0,16,0,2,0,2
mybatis,org.apache.ibatis.type,StringTypeHandler,0,20,0,0,0,6,0,5,0,5
mybatis,org.apache.ibatis.type,TypeAliasRegistry,28,374,4,18,3,87,4,15,0,8
mybatis,org.apache.ibatis.type,TypeHandlerRegistry,84,1044,13,75,13,209,15,62,5,28
mybatis,org.apache.ibatis.type,LongTypeHandler,0,57,0,12,0,9,0,11,0,5
mybatis,org.apache.ibatis.type,DateOnlyTypeHandler,0,54,0,6,0,15,0,8,0,5
mybatis,org.apache.ibatis.type,DateTypeHandler,0,54,0,6,0,15,0,8,0,5
mybatis,org.apache.ibatis.type,ClobTypeHandler,0,50,0,2,0,11,0,7,0,6
mybatis,org.apache.ibatis.executor.loader.javassist,JavassistSerialStateHolder,0,21,0,0,0,5,0,3,0,3
mybatis,org.apache.ibatis.executor.loader.javassist,JavassistProxyFactory.LogHolder,0,4,0,0,0,1,0,1,0,1
mybatis,org.apache.ibatis.executor.loader.javassist,JavassistProxyFactory.EnhancedDeserializationProxyImpl,0,57,0,2,0,10,0,5,0,4
mybatis,org.apache.ibatis.executor.loader.javassist,JavassistProxyFactory.EnhancedResultObjectProxyImpl,4,168,0,20,2,36,0,13,0,3
mybatis,org.apache.ibatis.executor.loader.javassist,JavassistProxyFactory,34,73,1,1,5,18,2,4,1,4
mybatis,org.apache.ibatis.cursor.defaults,DefaultCursor,7,191,1,29,1,47,1,24,0,10
mybatis,org.apache.ibatis.cursor.defaults,DefaultCursor.CursorIterator,5,50,0,8,1,13,1,7,1,3
mybatis,org.apache.ibatis.cursor.defaults,DefaultCursor.CursorStatus,0,44,0,0,0,9,0,1,0,1
mybatis,org.apache.ibatis.cursor.defaults,DefaultCursor.ObjectWrapperResultHandler,0,7,0,0,0,3,0,1,0,1
mybatis,org.apache.ibatis.reflection.factory,DefaultObjectFactory,4,165,3,17,2,36,3,14,0,7
mybatis,org.apache.ibatis.builder.annotation,MethodResolver,0,15,0,0,0,6,0,2,0,2
mybatis,org.apache.ibatis.builder.annotation,ProviderSqlSource,8,458,1,55,2,77,2,33,1,6
mybatis,org.apache.ibatis.builder.annotation,ProviderContext,0,15,0,0,0,6,0,3,0,3
mybatis,org.apache.ibatis.builder.annotation,MapperAnnotationBuilder,69,1636,25,197,7,364,24,119,0,32
mybatis,org.apache.ibatis.executor,Executor,0,3,0,0,0,1,0,1,0,1
mybatis,org.apache.ibatis.executor,BatchResult,8,41,0,0,2,15,2,7,2,7
mybatis,org.apache.ibatis.executor,BaseExecutor.DeferredLoad,0,68,1,3,0,14,1,4,0,3
mybatis,org.apache.ibatis.executor,ExecutorException,0,16,0,0,0,8,0,4,0,4
mybatis,org.apache.ibatis.executor,BatchExecutor,77,275,3,15,19,60,3,11,1,4
mybatis,org.apache.ibatis.executor,BaseExecutor,42,530,13,57,8,135,13,45,0,23
mybatis,org.apache.ibatis.executor,ExecutionPlaceholder,0,14,0,0,0,2,0,1,0,1
mybatis,org.apache.ibatis.executor,ResultExtractor,0,104,1,23,0,26,1,13,0,2
mybatis,org.apache.ibatis.executor,CachingExecutor,35,198,5,17,4,53,4,25,1,17
mybatis,org.apache.ibatis.executor,ReuseExecutor,50,122,4,4,10,26,5,8,2,7
mybatis,org.apache.ibatis.executor,SimpleExecutor,0,108,0,0,0,24,0,6,0,6
mybatis,org.apache.ibatis.executor,BatchExecutorException,38,0,0,0,9,0,5,0,5,0
mybatis,org.apache.ibatis.executor,ErrorContext,0,218,1,15,0,61,1,19,0,12
mybatis,org.apache.ibatis.cache,NullCacheKey,10,3,0,0,2,2,2,1,2,1
mybatis,org.apache.ibatis.cache,TransactionalCacheManager,0,65,0,4,0,14,0,9,0,7
mybatis,org.apache.ibatis.cache,CacheException,0,16,0,0,0,8,0,4,0,4
mybatis,org.apache.ibatis.cache,CacheKey,10,191,5,13,5,43,5,14,0,10
mybatis,org.apache.ibatis.transaction,TransactionException,0,16,0,0,0,8,0,4,0,4
mybatis,org.apache.ibatis.logging.jdbc,PreparedStatementLogger,20,169,5,17,4,30,6,9,1,3
mybatis,org.apache.ibatis.logging.jdbc,ConnectionLogger,12,139,3,9,4,24,4,6,1,3
mybatis,org.apache.ibatis.logging.jdbc,StatementLogger,24,103,4,10,4,18,5,6,1,3
mybatis,org.apache.ibatis.logging.jdbc,ResultSetLogger,28,214,5,13,6,49,6,10,1,6
mybatis,org.apache.ibatis.logging.jdbc,BaseJdbcLogger,18,273,4,14,6,60,6,19,2,14
mybatis,org.apache.ibatis.logging.slf4j,Slf4jImpl,17,72,1,1,6,15,3,6,2,6
mybatis,org.apache.ibatis.logging.slf4j,Slf4jLocationAwareLoggerImpl,14,57,0,0,3,14,2,7,2,7
mybatis,org.apache.ibatis.logging.slf4j,Slf4jLoggerImpl,40,0,0,0,15,0,8,0,8,0
mybatis,org.apache.ibatis.io,ResolverUtil,121,90,11,9,18,21,10,10,3,7
mybatis,org.apache.ibatis.io,JBoss6VFS.VFS,19,0,2,0,2,0,2,0,1,0
